-16.20786,-47.7851,26.32,098141.95,0195.94,003.41
-16.23197,-47.78706,26.43,097689.50,0199.07,003.61
-16.31309,-47.80954,26.49,097104.35,0208.21,003.75
-16.2777,-47.76244,26.59,097025.03,0212.81,003.89
-16.27604,-47.81648,26.75,096996.62,0216.75,004.07
-16.27011,-47.7507,26.76,096722.00,0225.83,004.07
-16.33717,-47.74473,26.92,096094.67,0230.60,004.13
-16.33184,-47.69646,27.03,095466.94,0240.38,004.23
-16.39301,-47.67535,27.06,094970.09,0247.31,004.35
-16.46019,-47.58052,27.12,094183.73,0254.43,004.45
-16.44863,-47.58136,27.14,093861.86,0257.02,004.45
-16.48477,-47.56165,27.21,093081.65,0267.61,004.62
-16.57962,-47.64327,27.36,092385.71,0269.43,004.82
-16.65473,-47.64766,27.44,092050.34,0275.40,004.83
-16.68914,-47.55073,27.58,091604.76,0279.83,004.98
-16.64886,-47.63955,27.63,091484.40,0286.89,005.05
-16.57725,-47.60596,27.65,090964.34,0288.47,005.18
-16.6078,-47.62803,27.83,090575.96,0293.82,005.30
-16.57444,-47.54916,27.85,090438.19,0297.17,005.45
-16.53791,-47.63697,27.92,090373.80,0299.67,005.59
-16.55169,-47.62218,27.97,090059.71,0307.55,005.63
-16.6492,-47.6489,28.00,089645.91,0309.73,005.73
-16.62943,-47.54935,28.18,089014.53,0319.28,005.84
-16.60356,-47.45611,28.23,088918.09,0321.76,005.91
-16.51639,-47.41875,28.34,088741.16,0327.18,006.11
-16.43831,-47.41144,28.44,088123.55,0335.54,006.23
-16.35518,-47.38164,28.56,087731.99,0346.16,006.24
-16.35938,-47.3548,28.66,086961.40,0355.38,006.33
-16.2934,-47.2636,28.81,086644.53,0363.86,006.51
-16.31195,-47.20935,28.89,086531.25,0366.76,006.67
-16.37224,-47.11393,29.06,086039.81,0377.63,006.76
-16.30624,-47.08544,29.11,085723.43,0385.09,006.95
-16.38027,-47.03406,29.11,085320.26,0391.32,007.10
-16.44078,-47.00002,29.26,085140.66,0394.30,007.17
-16.35445,-46.95023,29.31,084771.59,0400.10,007.28
-16.30438,-46.9753,29.48,084555.46,0406.92,007.42
-16.32008,-46.91295,29.52,083828.76,0414.07,007.60
-16.25645,-46.85379,29.64,083534.45,0421.44,007.66
-16.29091,-46.7667,29.67,082764.89,0423.34,007.80
-16.2805,-46.84567,29.71,082735.09,0426.56,007.84
-16.34513,-46.84654,29.81,082114.94,0432.44,007.86
-16.41277,-46.81583,29.98,081607.19,0440.36,007.98
-16.50032,-46.86543,30.11,081419.64,0448.27,007.98
-16.51608,-46.81894,30.21,080973.97,0450.12,008.02
-16.49896,-46.83638,30.37,080600.46,0457.68,008.13
-16.5923,-46.86103,30.42,080200.61,0466.06,008.21
-16.52077,-46.77962,30.53,079680.68,0476.89,008.35
-16.61572,-46.72776,30.58,078949.75,0487.02,008.49
-16.68153,-46.75068,30.72,078327.17,0494.68,008.66
-16.63005,-46.80603,30.86,077973.77,0504.23,008.78
-16.71403,-46.82713,31.02,077273.55,0513.00,008.91
-16.76232,-46.85036,31.10,077220.73,0515.46,008.92
-16.67695,-46.79792,31.23,077211.63,0517.84,009.06
-16.62859,-46.71471,31.33,076750.40,0521.86,009.11
-16.64623,-46.80104,31.38,076667.23,0523.12,009.18
-16.62749,-46.79424,31.47,076565.40,0528.38,009.31
-16.63313,-46.73448,31.64,076187.81,0532.43,009.33
-16.56299,-46.71333,31.81,075400.67,0538.80,009.38
-16.62558,-46.76578,31.85,075277.43,0548.72,009.45
-16.53723,-46.70101,31.96,075185.12,0555.63,009.55
-16.46465,-46.62877,32.01,074515.86,0563.01,009.62
-16.43841,-46.53111,32.03,073967.91,0571.11,009.79
-16.51723,-46.57691,32.13,073634.51,0573.00,009.85
-16.49954,-46.65698,32.28,072951.21,0577.65,009.91
-16.42674,-46.62936,32.37,072678.67,0587.67,009.97
-16.41357,-46.59288,32.48,072266.06,0596.74,010.13
-16.4188,-46.66809,32.52,071804.60,0598.77,010.14
-16.40188,-46.76445,32.55,071363.60,0608.75,010.30
-16.44259,-46.85829,32.68,071040.76,0616.25,010.40
-16.49662,-46.87355,32.85,070347.06,0626.87,010.49
-16.51483,-46.78093,33.03,070063.83,0637.79,010.55
-16.5668,-46.82519,33.23,069855.35,0646.02,010.61
-16.50481,-46.73292,33.38,069165.50,0656.16,010.77
-16.50191,-46.72877,33.51,068506.38,0657.91,010.79
-16.50589,-46.75568,33.69,068469.97,0665.08,010.86
-16.46389,-46.75813,33.89,068133.98,0671.40,011.01
-16.54605,-46.68538,34.01,067684.15,0677.58,011.08
-16.45524,-46.59599,34.19,067346.59,0686.21,011.14
-16.43264,-46.53945,34.34,066860.51,0692.52,011.30
-16.46457,-46.47095,34.38,066320.21,0702.63,011.41
-16.55734,-46.43346,34.52,066166.98,0703.73,011.54
-16.56184,-46.37607,34.57,065599.06,0713.78,011.73
-16.56748,-46.46452,34.75,065411.22,0716.95,011.76
-16.59522,-46.47429,34.94,065094.47,0720.76,011.80
-16.51584,-46.56639,34.97,064744.37,0723.31,011.82
-16.42721,-46.64439,35.08,064215.04,0724.91,012.02
-16.42161,-46.5849,35.17,063968.73,0726.32,012.12
-16.45097,-46.60787,35.35,063630.25,0736.31,012.20
-16.53519,-46.64956,35.48,062852.13,0745.34,012.31
-16.61285,-46.69699,35.62,062843.00,0753.63,012.47
-16.71069,-46.62771,35.75,062684.92,0759.63,012.47
-16.64252,-46.55043,35.83,062072.27,0765.15,012.55
-16.65683,-46.64767,35.95,061907.16,0766.92,012.60
-16.75212,-46.63775,35.95,061822.98,0768.95,012.66
-16.74737,-46.66043,36.07,061462.90,0773.50,012.69
-16.71174,-46.63413,36.19,060731.34,0781.49,012.86
-16.6213,-46.67919,36.26,059939.93,0792.47,012.88
-16.70846,-46.69825,36.45,059232.43,0795.54,012.89
-16.72794,-46.62718,36.63,059103.14,0802.24,012.93
-16.81908,-46.59699,36.72,058989.32,0806.62,013.10
-16.81416,-46.62576,36.91,058658.17,0816.71,013.13
-16.82023,-46.53293,36.93,058263.11,0827.35,013.17
-16.8368,-46.49465,36.99,057966.43,0832.77,013.28
-16.91316,-46.43634,37.18,057479.12,0841.46,013.38
-16.85703,-46.48646,37.36,057027.55,0842.82,013.52
-16.92229,-46.55378,37.40,056597.30,0851.85,013.60
-16.89881,-46.60614,37.45,056261.56,0858.21,013.78
-16.96127,-46.5505,37.62,055927.64,0864.81,013.81
-17.01928,-46.54322,37.67,055672.79,0875.28,013.93
-16.99016,-46.48234,37.77,055500.40,0881.94,014.00
-16.94655,-46.51186,37.92,055306.89,0888.23,014.19
-17.02745,-46.46669,38.04,054656.82,0894.12,014.35
-17.04178,-46.41136,38.11,053939.67,0895.19,014.37
-16.97078,-46.33575,38.15,053458.71,0901.41,014.40
-16.96376,-46.33504,38.20,053433.81,0907.81,014.54
-17.01493,-46.28649,38.24,053012.02,0910.83,014.69
-17.00699,-46.23992,38.41,052781.68,0916.54,014.70
-16.91125,-46.21615,38.48,052012.18,0925.10,014.82
-16.83705,-46.29731,38.54,051344.44,0928.56,015.01
-16.8863,-46.34369,38.70,050988.86,0936.82,015.10
-16.9828,-46.37297,38.81,050801.02,0938.25,015.23
-16.92076,-46.27786,38.99,050572.88,0943.31,015.39
-17.00353,-46.3202,39.11,049839.62,0953.03,015.43
-17.04253,-46.30099,39.11,049292.40,0961.08,015.51
-17.10244,-46.21619,39.24,049029.50,0967.94,015.61
-17.19077,-46.24794,39.38,048644.79,0972.24,015.66
-17.10188,-46.28487,39.39,047845.63,0980.30,015.68
-17.07349,-46.23052,39.56,047402.67,0981.86,015.88
-17.17207,-46.17179,39.65,046836.06,0988.51,015.92
-17.17479,-46.19017,39.72,046446.91,0995.85,015.97
-17.18432,-46.12409,39.79,045694.37,1002.41,016.05
-17.18095,-46.05456,39.86,044950.15,1006.40,016.11
-17.19674,-46.12796,39.95,044895.26,1011.81,016.23
-17.23173,-46.09443,40.07,044339.30,1013.21,016.34
-17.22655,-46.07725,40.09,043850.42,1016.87,016.52
-17.19427,-46.15239,40.18,043125.19,1027.35,016.71
-17.20959,-46.12832,40.19,042938.15,1031.68,016.78
-17.14482,-46.07697,40.23,042701.92,1034.87,016.85
-17.1501,-46.06941,40.35,042430.71,1038.30,016.87
-17.14248,-46.1257,40.49,041755.69,1043.23,017.00
-17.12978,-46.03338,40.56,041347.52,1044.59,017.19
-17.17898,-45.9573,40.62,040931.81,1047.35,017.27
-17.26239,-45.97289,40.72,040680.14,1054.59,017.39
-17.22506,-46.05789,40.79,040606.61,1062.77,017.42
-17.19945,-46.02761,40.85,040549.27,1073.62,017.53
-17.29883,-45.9409,40.86,039992.90,1077.58,017.59
-17.20486,-45.95116,40.92,039646.64,1086.12,017.77
-17.1871,-46.04822,41.11,038864.93,1088.44,017.91
-17.25737,-45.95831,41.19,038622.24,1097.77,018.03
-17.16692,-45.88799,41.26,038289.14,1108.54,018.22
-17.1308,-45.97276,41.45,037757.59,1114.01,018.33
-17.20023,-45.91286,41.53,037320.57,1121.62,018.50
-17.21504,-46.01251,41.72,037221.95,1132.09,018.62
-17.25482,-46.03656,41.82,036690.85,1141.75,018.81
-17.17852,-46.05775,41.86,035925.42,1146.39,018.81
-17.22492,-45.96738,42.02,035371.10,1148.34,018.94
-17.27672,-45.99523,42.13,034659.96,1150.61,019.09
-17.33038,-45.97041,42.16,033960.81,1157.14,019.19
-17.33231,-45.89069,42.20,034379.20,1152.76,019.14
-17.30977,-45.87233,42.26,034409.72,1143.90,019.06
-17.38159,-45.94177,42.36,034561.88,1142.26,018.96
-17.46392,-45.94815,42.46,035034.16,1136.36,018.90
-17.49575,-46.01761,42.63,035195.16,1129.98,018.80
-17.46331,-46.03907,42.75,035577.36,1122.21,018.76
-17.44955,-45.954,42.93,035773.91,1114.27,018.68
-17.43845,-45.85528,42.97,036217.61,1114.07,018.63
-17.368,-45.88746,43.00,036600.00,1110.34,018.57
-17.4127,-45.84243,43.10,037168.84,1106.93,018.49
-17.50319,-45.76308,43.25,037216.31,1099.97,018.40
-17.51791,-45.85044,43.33,037236.72,1100.24,018.38
-17.44869,-45.92492,43.48,037661.82,1096.75,018.32
-17.36775,-45.84844,43.66,037931.81,1096.70,018.28
-17.29622,-45.81369,43.73,038232.63,1089.44,018.19
-17.29375,-45.82154,43.77,038506.64,1087.02,018.09
-17.23718,-45.81135,43.80,038720.67,1079.42,018.00
-17.22598,-45.82442,43.90,039144.56,1072.26,017.98
-17.20975,-45.76659,43.90,039631.60,1066.59,017.89
-17.26375,-45.77808,44.02,040117.68,1062.57,017.86
-17.34056,-45.76684,44.05,040262.70,1062.00,017.78
-17.25857,-45.71346,44.16,040669.36,1058.17,017.70
-17.19602,-45.72211,44.17,040902.31,1053.57,017.62
-17.27879,-45.77641,44.18,041161.63,1051.67,017.54
-17.28745,-45.84374,44.18,041455.75,1052.14,017.49
-17.34898,-45.91048,44.28,042015.09,1052.17,017.48
-17.43226,-45.95907,44.29,042358.96,1045.74,017.48
-17.51298,-45.95648,44.34,042439.52,1041.66,017.47
-17.43297,-45.93389,44.40,042588.02,1038.90,017.40
-17.34385,-45.89946,44.49,042936.79,1033.67,017.37
-17.3287,-45.99436,44.65,043506.29,1030.27,017.31
-17.29408,-45.99955,44.75,043771.85,1028.45,017.29
-17.27576,-46.03643,44.81,044344.63,1020.93,017.29
-17.25995,-45.9522,44.83,044689.69,1018.59,017.27
-17.23015,-45.92969,44.96,045155.56,1013.52,017.23
-17.16559,-45.88586,45.14,045409.09,1010.31,017.15
-17.17121,-45.87507,45.20,045626.60,1001.81,017.08
-17.09265,-45.87709,45.31,046106.86,0996.12,017.07
-17.04788,-45.79153,45.47,046664.39,0993.13,017.06
-16.96527,-45.83426,45.54,046739.50,0991.33,017.00
-16.87997,-45.80386,45.63,046908.08,0989.47,016.94
-16.92212,-45.90032,45.81,047271.34,0983.92,016.91
-16.83982,-45.8135,45.84,047784.30,0975.99,016.86
-16.87201,-45.90282,45.87,047916.07,0976.05,016.86
-16.82493,-45.92251,45.91,048272.94,0969.37,016.76
-16.87417,-45.99435,46.00,048701.02,0962.83,016.73
-16.92049,-45.91028,46.05,049231.79,0960.60,016.73
-16.85976,-45.83972,46.23,049543.50,0952.74,016.68
-16.91369,-45.81987,46.19,049608.31,0953.51,016.66
-16.83963,-45.78994,46.17,049959.47,0945.58,016.56
-16.75983,-45.82738,46.15,050063.89,0942.10,016.55
-16.83049,-45.84888,46.07,050468.71,0942.42,016.50
-16.79123,-45.81319,46.07,050691.73,0933.88,016.47
-16.72768,-45.78877,45.98,050871.83,0930.45,016.45
-16.76496,-45.71128,45.95,051094.02,0928.37,016.38
-16.69394,-45.70365,45.87,051298.91,0922.67,016.34
-16.66967,-45.78001,45.80,051778.70,0920.89,016.31
-16.68582,-45.83667,45.75,052291.62,0918.12,016.24
-16.70936,-45.77255,45.70,052507.77,0915.51,016.16
-16.67051,-45.84643,45.63,052789.08,0910.92,016.07
-16.64084,-45.81157,45.58,052822.86,0908.31,016.04
-16.72292,-45.73846,45.57,053155.19,0908.15,016.00
-16.71009,-45.66481,45.56,053365.44,0901.78,015.97
-16.7034,-45.62572,45.54,053576.42,0895.20,015.94
-16.80077,-45.66523,45.44,053917.05,0890.18,015.89
-16.74553,-45.67955,45.38,054398.06,0889.12,015.85
-16.80376,-45.77854,45.29,054590.77,0881.93,015.80
-16.87889,-45.70437,45.20,054629.45,0877.75,015.77
-16.84201,-45.73011,45.16,054880.26,0871.03,015.76
-16.86741,-45.73872,45.16,055295.52,0867.73,015.75
-16.91184,-45.68865,45.13,055337.63,0866.53,015.74
-17.00184,-45.66571,45.11,055463.96,0865.66,015.66
-16.90741,-45.7081,45.04,055827.71,0866.31,015.65
-16.80853,-45.80571,44.95,056252.39,0858.63,015.63
-16.89888,-45.77297,44.88,056270.73,0852.66,015.57
-16.82876,-45.8616,44.86,056438.49,0852.35,015.52
-16.83759,-45.94148,44.84,056653.30,0853.13,015.52
-16.85563,-45.92708,44.78,056783.80,0849.03,015.44
-16.8077,-45.95422,44.76,056933.51,0845.04,015.43
-16.75978,-45.8697,44.74,057270.22,0845.03,015.42
-16.72085,-45.81912,44.73,057572.41,0839.50,015.39
-16.78241,-45.82884,44.67,057954.83,0834.99,015.34
-16.74977,-45.81041,44.60,058460.03,0830.52,015.26
-16.70965,-45.83346,44.57,058951.75,0824.12,015.18
-16.63771,-45.83674,44.48,059545.33,0818.60,015.09
-16.58599,-45.86508,44.46,059877.97,0814.17,015.00
-16.62849,-45.76738,44.43,060011.90,0814.12,014.94
-16.55861,-45.70209,44.35,060197.34,0809.44,014.86
-16.50768,-45.69117,44.32,060542.85,0805.93,014.79
-16.44051,-45.73448,44.30,060720.35,0799.69,014.70
-16.36163,-45.76003,44.27,060997.32,0799.24,014.69
-16.2887,-45.81677,44.20,061472.37,0794.86,014.66
-16.19085,-45.81814,44.19,061835.20,0795.75,014.59
-16.24204,-45.8178,44.14,062008.44,0790.30,014.50
-16.2991,-45.8586,44.13,062210.41,0783.96,014.46
-16.34093,-45.95585,44.13,062549.39,0778.64,014.42
-16.27059,-45.98701,44.11,063031.52,0779.40,014.35
-16.30894,-45.99342,44.08,063444.59,0770.93,014.34
-16.25537,-46.05253,44.04,063512.92,0767.63,014.31
-16.17601,-45.9635,44.03,063798.28,0761.56,014.22
-16.16248,-45.93153,44.01,063807.05,0755.76,014.16
-16.0666,-45.87183,43.95,064280.57,0756.74,014.11
-16.02347,-45.93778,43.86,064806.09,0753.38,014.05
-16.11427,-45.94039,43.85,065343.12,0747.47,013.98
-16.07607,-45.84432,43.81,065792.37,0738.86,013.94
-15.99943,-45.75101,43.77,066389.10,0735.38,013.85
-15.91566,-45.73765,43.67,066646.68,0734.72,013.80
-15.85874,-45.80469,43.58,066941.77,0731.56,013.73
-15.78351,-45.8458,43.56,067214.59,0731.57,013.72
-15.77061,-45.93578,43.46,067667.07,0727.20,013.69
-15.6939,-46.00614,43.37,068144.44,0722.28,013.69
-15.64364,-45.91399,43.31,068427.65,0717.88,013.62
-15.64613,-45.84225,43.27,068431.30,0714.29,013.58
-15.60617,-45.9107,43.18,068459.53,0709.71,013.57
-15.53124,-45.92375,43.08,068776.29,0704.39,013.53
-15.47672,-45.82475,43.08,069087.84,0697.43,013.48
-15.45958,-45.83848,42.98,069173.50,0692.73,013.39
-15.52544,-45.86873,42.96,069670.83,0685.08,013.32
-15.4523,-45.79275,42.89,070010.89,0685.82,013.31
-15.54109,-45.71274,42.87,070526.76,0676.98,013.24
-15.61946,-45.6836,42.86,071038.74,0668.29,013.19
-15.61336,-45.65872,42.81,071298.12,0662.48,013.13
-15.57108,-45.7335,42.75,071688.86,0661.87,013.06
-15.58805,-45.81365,42.67,072261.56,0658.09,013.05
-15.49061,-45.8644,42.66,072540.83,0658.05,012.96
-15.40094,-45.83534,42.60,072741.17,0658.09,012.94
-15.48779,-45.83183,42.51,073039.86,0654.55,012.90
-15.52001,-45.9061,42.48,073360.08,0652.86,012.85
-15.49766,-45.86273,42.43,073552.71,0650.96,012.79
-15.50539,-45.95061,42.40,073749.44,0646.02,012.78
-15.59728,-45.94368,42.35,074323.12,0640.97,012.73
-15.65838,-45.91774,42.26,074610.13,0641.14,012.68
-15.73427,-45.97516,42.19,074959.49,0639.56,012.64
-15.77108,-45.8756,42.13,075107.16,0633.00,012.58
-15.84121,-45.91438,42.04,075608.27,0625.98,012.49
-15.8591,-45.82733,41.95,075944.00,0622.76,012.47
-15.76834,-45.85618,41.87,076112.58,0619.67,012.45
-15.72422,-45.80876,41.84,076339.71,0610.78,012.44
-15.78616,-45.80097,41.75,076432.64,0610.23,012.41
-15.72948,-45.82753,41.69,076846.10,0603.85,012.33
-15.74079,-45.86232,41.66,076960.49,0604.02,012.26
-15.66458,-45.8498,41.57,077214.24,0603.46,012.20
-15.67412,-45.88291,41.52,077354.70,0595.67,012.16
-15.64485,-45.96419,41.43,077919.16,0590.76,012.11
-15.72723,-45.98706,41.38,078466.42,0590.22,012.09
-15.80985,-46.06076,41.29,078773.93,0590.04,012.03
-15.82581,-46.02276,41.22,078913.47,0585.77,011.98
-15.89451,-45.93342,41.16,079035.22,0584.38,011.91
-15.94538,-45.90953,41.07,079218.66,0575.47,011.87
-15.89168,-45.92655,41.03,079341.46,0575.93,011.80
-15.86376,-45.8325,40.94,079671.95,0574.79,011.72
-15.91315,-45.82372,40.90,080129.24,0569.49,011.70
-15.82212,-45.7733,40.82,080136.91,0565.44,011.61
-15.74118,-45.7185,40.75,080375.43,0562.40,011.59
-15.64306,-45.71354,40.74,080876.90,0560.01,011.52
-15.60874,-45.66261,40.67,081084.05,0554.06,011.52
-15.5632,-45.60337,40.64,081188.47,0551.85,011.49
-15.66217,-45.67438,40.64,081355.11,0547.19,011.42
-15.67963,-45.6367,40.56,081359.27,0543.00,011.38
-15.62471,-45.53851,40.51,081430.94,0537.15,011.34
-15.57006,-45.49408,40.51,081614.50,0533.83,011.27
-15.61916,-45.47327,40.46,081707.68,0526.05,011.18
-15.65862,-45.54297,40.45,082136.39,0527.04,011.14
-15.56743,-45.4839,40.39,082190.05,0520.87,011.05
-15.51501,-45.55951,40.32,082697.06,0514.56,011.03
-15.58261,-45.5763,40.24,083195.89,0506.76,010.98
-15.67882,-45.53911,40.22,083790.84,0498.95,010.89
-15.76756,-45.58932,40.15,084191.88,0493.23,010.88
-15.74134,-45.64267,40.07,084740.23,0493.25,010.84
-15.71268,-45.58488,39.99,085101.10,0493.90,010.78
-15.69502,-45.55755,39.92,085258.19,0490.57,010.74
-15.7199,-45.60197,39.87,085554.36,0484.42,010.73
-15.78474,-45.58696,39.81,085996.59,0481.72,010.69
-15.76706,-45.54045,39.77,086505.83,0474.74,010.60
-15.82324,-45.45212,39.75,086698.13,0470.64,010.59
-15.73381,-45.39261,39.67,087056.67,0466.74,010.55
-15.72637,-45.40204,39.58,087240.82,0465.47,010.51
-15.79936,-45.46335,39.54,087818.87,0456.52,010.47
-15.72722,-45.49417,39.51,088001.85,0452.63,010.40
-15.74477,-45.40708,39.42,088394.95,0450.06,010.34
-15.69231,-45.36328,39.32,088407.88,0450.88,010.31
-15.73935,-45.34987,39.25,088606.50,0445.69,010.29
-15.79527,-45.28926,39.22,088895.94,0438.43,010.29
-15.84271,-45.23834,39.15,089330.69,0432.38,010.20
-15.89318,-45.24069,39.14,089446.27,0430.33,010.15
-15.95494,-45.18654,39.08,089777.67,0422.87,010.11
-15.86037,-45.23355,39.00,090181.46,0418.46,010.08
-15.9476,-45.26191,38.98,090418.53,0410.08,010.06
-15.86675,-45.30844,38.90,090651.04,0407.13,010.02
-15.83059,-45.36016,38.85,091039.57,0399.29,009.95
-15.78668,-45.42812,38.80,091480.97,0396.52,009.92
-15.71332,-45.37445,38.74,091828.20,0397.32,009.87
-15.75727,-45.27672,38.67,092314.72,0397.45,009.85
-15.67297,-45.27723,38.57,092618.07,0392.13,009.82
-15.73694,-45.33698,38.56,092841.94,0388.43,009.79
-15.80484,-45.30909,38.51,093020.36,0379.95,009.72
-15.70632,-45.39426,38.47,093593.70,0377.57,009.62
-15.64027,-45.30662,38.37,094005.26,0372.15,009.59
-15.66012,-45.33402,38.33,094344.84,0371.69,009.59
-15.68247,-45.30419,38.26,094911.13,0366.20,009.57
-15.60344,-45.23325,38.22,094946.37,0365.47,009.50
-15.62401,-45.2641,38.20,094972.03,0366.13,009.45
-15.67035,-45.32154,38.14,095034.77,0358.65,009.35
-15.74676,-45.35428,38.05,095097.43,0358.88,009.27
-15.65305,-45.41699,37.97,095285.83,0355.19,009.25
-15.63935,-45.45633,37.97,095682.07,0352.05,009.24
-15.5677,-45.53391,37.96,096172.48,0346.50,009.17
-15.65482,-45.43645,37.92,096595.40,0343.11,009.16
-15.6335,-45.44328,37.87,097035.98,0340.13,009.12
-15.56208,-45.49916,37.79,097441.50,0332.01,009.06
-15.57562,-45.59627,37.76,097898.36,0332.57,009.05
-15.66901,-45.67411,37.72,098342.86,0329.51,009.03
-15.60441,-45.75839,37.62,098489.15,0328.81,008.99
-15.59682,-45.79434,37.53,099012.71,0328.62,008.95
-15.55856,-45.87944,37.44,099556.38,0323.28,008.93
-15.49516,-45.97291,37.42,100135.11,0323.78,008.86
-15.56398,-45.97879,37.38,100431.57,0321.67,008.84
-15.50767,-45.99605,37.38,100650.12,0318.40,008.75
-15.52706,-45.99772,37.37,101053.27,0311.41,008.73
-15.47725,-46.04953,37.30,101531.87,0304.67,008.67
-15.39088,-46.11132,37.22,101856.59,0305.30,008.58
-15.40397,-46.16366,37.20,102407.75,0304.84,008.52
-15.35148,-46.18991,37.20,102938.59,0301.73,008.51
-15.33796,-46.14211,37.19,103046.70,0300.49,008.45
-15.2798,-46.22353,37.15,103225.62,0296.87,008.40
-15.36373,-46.19662,37.08,103651.29,0289.60,008.36
-15.34893,-46.2929,37.01,103806.77,0285.80,008.27
-15.39963,-46.34627,36.99,104238.85,0284.47,008.19
-15.48735,-46.41471,36.94,104732.47,0284.13,008.15
-15.57372,-46.47211,36.91,104750.42,0280.08,008.14
-15.54695,-46.4962,36.86,105165.10,0280.88,008.09
-15.50227,-46.59548,36.80,105604.97,0275.21,008.01
-15.44917,-46.50719,36.72,105684.93,0269.64,007.95
-15.48381,-46.54126,36.67,106244.18,0264.70,007.89
-15.53383,-46.63901,36.66,106696.43,0261.17,007.80
-15.58487,-46.66724,36.59,107213.05,0258.11,007.79
-15.60727,-46.60807,36.53,107252.70,0253.52,007.76
-15.6766,-46.6735,36.49,107255.54,0245.12,007.74
-15.71813,-46.61689,36.44,107256.81,0243.50,007.65
-15.73563,-46.62304,36.42,107849.26,0239.98,007.59
-15.74726,-46.68752,36.34,107864.62,0238.37,007.55
-15.65951,-46.62902,36.28,107916.52,0238.87,007.47
-15.68391,-46.67117,36.26,108285.20,0239.43,007.47
-15.58684,-46.71513,36.16,108411.21,0235.49,007.42
-15.52705,-46.61796,36.06,108434.52,0228.95,007.32
-15.47463,-46.61885,35.97,108694.71,0224.17,007.26
-15.55646,-46.56018,35.93,108861.72,0218.90,007.17
-15.46787,-46.61053,35.91,109121.22,0210.84,007.12
-15.50469,-46.67863,35.83,109664.79,0204.49,007.04
-15.53296,-46.64853,35.80,110000.00,0196.21,007.00
-15.50742,-46.56055,35.79,110000.00,0187.84,006.94
-15.5484,-46.49056,35.72,110000.00,0186.97,006.92
-15.63579,-46.5629,35.63,110000.00,0186.39,006.84
-15.57491,-46.46797,35.54,110000.00,0179.07,006.80
-15.65449,-46.56255,35.45,110000.00,0175.44,006.77
-15.63156,-46.64005,35.43,110000.00,0166.72,006.71
-15.64664,-46.73198,35.39,110000.00,0165.47,006.69
-15.67833,-46.72053,35.37,110000.00,0161.00,006.69
-15.68296,-46.62212,35.31,110000.00,0156.76,006.62
-15.67489,-46.68473,35.24,110000.00,0155.37,006.57
-15.70886,-46.59886,35.18,110000.00,0151.80,006.55
-15.69487,-46.64017,35.13,110000.00,0145.06,006.51
-15.73539,-46.70403,35.04,110000.00,0142.34,006.42
-15.72039,-46.73046,34.97,110000.00,0139.67,006.33
-15.77254,-46.63911,34.90,110000.00,0137.97,006.23
-15.82416,-46.57814,34.84,110000.00,0135.85,006.23
-15.87775,-46.56921,34.77,110000.00,0128.34,006.23
-15.79763,-46.66707,34.75,110000.00,0123.31,006.18
-15.76158,-46.59839,34.71,110000.00,0122.28,006.09
-15.84983,-46.65749,34.68,110000.00,0120.31,006.04
-15.76438,-46.69133,34.60,110000.00,0121.02,006.01
-15.74908,-46.745,34.55,110000.00,0112.48,005.99
-15.78655,-46.68604,34.53,110000.00,0108.50,005.89
